time,x,y,z,gx,gy,gz,hit
1729921934.3743591,0.024178296327590942,0.010064959526062012,0.020227015018463135,-0.03496331721544266,0.045910418033599854,0.07817700505256653,false
1729921934.39418,0.021562546491622925,0.01890164613723755,0.019948244094848633,0.017277594655752182,0.02293945662677288,0.09118335694074631,false
1729921934.4139972,0.009607464075088501,0.05336993932723999,0.002108633518218994,-0.0195121131837368,0.0389542430639267,0.09122490137815475,false
1729921934.433872,0.003914058208465576,0.0058228373527526855,0.004388093948364258,-0.039719268679618835,0.03692970424890518,0.06833503395318985,false
1729921934.454011,0.005483478307723999,0.01865619421005249,0.008906424045562744,-0.015302568674087524,0.021827518939971924,0.06186754256486893,false
1729921934.473778,0.005368947982788086,0.029286563396453857,0.006751537322998047,-0.011802032589912415,0.015364626422524452,0.05996605008840561,false
1729921934.4937968,0.011353522539138794,0.019519388675689697,0.01281726360321045,-0.03368785232305527,0.02706635743379593,0.08133392035961151,false
1729921934.5135698,0.014003396034240723,0.002239227294921875,0.017264246940612793,-0.05941421538591385,0.044846151024103165,0.10654446482658386,false
1729921934.5332851,0.014091581106185913,0.0020145177841186523,0.023308932781219482,-0.05147134140133858,0.03942382335662842,0.10231616348028183,false
1729921934.553175,-0.0028748810291290283,0.02296692132949829,0.011504769325256348,-0.033285144716501236,0.02554023079574108,0.07712346315383911,false
1729921934.5734038,0.0028752684593200684,0.02171987295150757,0.0020998120307922363,-0.010192342102527618,-0.0024985927157104015,0.06214504688978195,false
1729921934.593364,0.014628231525421143,0.020598292350769043,-0.001699686050415039,0.027247441932559013,-0.036946848034858704,0.060174040496349335,false
1729921934.6134958,0.025950342416763306,0.023532092571258545,0.0062795281410217285,0.07298483699560165,-0.05754746124148369,0.05615772679448128,false
1729921934.633318,0.017674148082733154,0.011664390563964844,0.006289064884185791,0.09420733898878098,-0.06843786686658859,0.05726506933569908,false
1729921934.653707,0.006789654493331909,0.007015407085418701,0.0034117698669433594,0.07086819410324097,-0.05539529398083687,0.04792589694261551,false
1729921934.673271,-0.0025537312030792236,-0.003652632236480713,0.006714463233947754,0.044793639332056046,-0.034443143755197525,0.03642077371478081,false
1729921934.693345,-0.001701653003692627,-0.0018933415412902832,0.014562785625457764,0.012874854728579521,-0.006356381345540285,0.0254775770008564,false
1729921934.712884,0.0031713545322418213,-0.0033754706382751465,0.020180106163024902,0.016413245350122452,0.0031421822495758533,0.027377476915717125,false
1729921934.733186,0.004564404487609863,0.003025650978088379,0.010882139205932617,0.012729142792522907,0.005651012994349003,0.019434863701462746,false
1729921934.75302,0.0001615285873413086,0.006890833377838135,0.0032498836517333984,0.008977280929684639,0.0007991330930963159,0.017997555434703827,false
1729921934.772582,0.004902005195617676,0.006408870220184326,0.0057274699211120605,0.02622208744287491,-0.016639243811368942,0.012575093656778336,false
1729921934.792632,0.008186817169189453,0.013359487056732178,0.004138350486755371,0.03356727585196495,-0.023032229393720627,0.018952298909425735,false
1729921934.812861,0.00819358229637146,0.0070264339447021484,0.0025064945220947266,0.029422178864479065,-0.024891382083296776,0.020805060863494873,false
1729921934.832477,0.0027711093425750732,0.006370842456817627,0.0014439821243286133,0.027111999690532684,-0.01597718335688114,0.022391239181160927,false
1729921934.8523731,-3.769993782043457e-05,0.008591651916503906,0.0064994096755981445,0.018047209829092026,0.0013334963005036116,0.02981347031891346,false
1729921934.8727221,0.0020339488983154297,-0.0038695931434631348,0.01562201976776123,0.0066551947966217995,0.016876503825187683,0.017856674268841743,false
1729921934.892354,0.0019095242023468018,-0.006052732467651367,0.016051888465881348,-0.011367328464984894,0.02901945263147354,0.001010316889733076,false
1729921934.912026,0.0010845363140106201,0.006340086460113525,0.009312033653259277,-0.024081792682409286,0.03500177711248398,-0.020819349214434624,false
1729921934.932101,0.014471232891082764,0.02015620470046997,0.003329753875732422,-0.020119313150644302,0.024595342576503754,-0.03711176663637161,false
1729921934.951905,0.015584170818328857,0.018599987030029297,0.0031064748764038086,-0.04829536750912666,0.03394357115030289,-0.04697238653898239,false
1729921934.971699,0.01601812243461609,-0.0016880631446838379,0.006763815879821777,-0.031498391181230545,0.023300182074308395,-0.030397407710552216,false
