time,x,y,z,gx,gy,gz,hit
1729922320.681742,-0.0061674416065216064,0.009068191051483154,0.0025312304496765137,-0.0037172469310462475,-0.0016896575689315796,-0.005517889745533466,false
1729922320.701812,0.004493162035942078,0.006908059120178223,-0.0008458495140075684,0.009073344990611076,-0.011526842601597309,-0.0055189551785588264,false
1729922320.721478,0.009383708238601685,-0.0041501522064208984,-0.004443526268005371,0.009431121870875359,-0.008769005537033081,0.0005945977754890919,false
1729922320.741375,0.003271728754043579,-0.015022218227386475,-0.0020831823348999023,0.0007763050962239504,-0.0037659243680536747,0.002602887339890003,false
1729922320.761303,-0.005484536290168762,-0.0089913010597229,0.0014870762825012207,-0.006614005658775568,0.004964916035532951,0.005058587994426489,false
1729922320.7812428,-0.002793341875076294,0.0023567676544189453,0.006963133811950684,0.0008321930654346943,0.003135058330371976,-0.00024749385192990303,false
1729922320.801114,0.004034370183944702,0.012029886245727539,0.006025373935699463,0.011367164552211761,-0.0022989222779870033,-0.003954880405217409,false
1729922320.820979,0.0010756850242614746,0.005488932132720947,-6.580352783203125e-05,0.006190359126776457,-0.00038291094824671745,-0.0041194637306034565,false
1729922320.840914,-0.0005968064069747925,-0.0035952329635620117,-0.0013654232025146484,-0.00052598025649786,0.001626710407435894,0.0017956835217773914,false
1729922320.860927,0.001029878854751587,-0.009485125541687012,-0.001280069351196289,0.005597501061856747,-0.004100684076547623,0.0017424202524125576,false
1729922320.880869,0.00017750263214111328,-0.00490415096282959,0.0011913180351257324,0.0066927457228302956,-0.005793721415102482,0.0032005007378757,false
1729922320.900598,0.0031403452157974243,0.00029969215393066406,0.00277787446975708,-0.00015150196850299835,0.0005316851893439889,0.006791507359594107,false
1729922320.921252,0.0039146095514297485,-0.00014984607696533203,0.0062958598136901855,-0.014066632837057114,0.00560540659353137,0.003786130342632532,false
1729922320.9407039,0.0058214664459228516,-0.0003235936164855957,0.00686335563659668,-0.015192123129963875,0.009378306567668915,-0.0015556386206299067,false
1729922320.9604611,6.407499313354492e-07,-0.0007200837135314941,0.0053778886795043945,-0.015038800425827503,0.010524464771151543,-0.0034081335179507732,false
1729922320.980322,0.0006925910711288452,-0.0015960335731506348,-0.0014114975929260254,-0.009857050143182278,0.00607112655416131,-0.00437938841059804,false
1729922321.000561,0.0029435157775878906,0.0008640289306640625,-0.0020807981491088867,-0.00559998769313097,-0.0015140220057219267,-0.00289361085742712,false
1729922321.0200891,0.002660110592842102,-0.0016324520111083984,-0.004544734954833984,-0.002146970946341753,-0.004017526749521494,-0.002285344759002328,false
1729922321.039917,0.0001954585313796997,-0.0037966370582580566,-0.002919316291809082,-0.0014905775897204876,-0.006657651159912348,-0.0014541721902787685,false
1729922321.059901,-0.0013850480318069458,-0.004890143871307373,0.0015973448753356934,-0.0004756469279527664,-0.002443199045956135,0.002390100620687008,false
1729922321.079908,-0.0005345642566680908,-0.0012364983558654785,0.00460582971572876,-0.003054652363061905,-0.001324404962360859,-4.482734948396683e-05,false
1729922321.099688,-0.0021206140518188477,6.002187728881836e-05,0.006523847579956055,-0.0113054309040308,0.008710585534572601,-0.003919193986803293,false
1729922321.119957,-0.0023491084575653076,0.0035384297370910645,0.004262149333953857,-0.011783885769546032,0.009219981729984283,-0.005899520590901375,false
1729922321.1395159,0.0006074458360671997,0.002142667770385742,0.001578688621520996,-0.007166306953877211,0.006178718060255051,-0.002859255764633417,false
1729922321.159937,0.00226573646068573,0.0018062591552734375,0.0013744831085205078,-0.008540688082575798,0.003938334062695503,0.0038513769395649433,false
1729922321.179576,0.0025910288095474243,-0.0036908388137817383,-0.001150965690612793,-0.010888645425438881,0.0008619170403108001,0.005124634597450495,false
1729922321.199347,-0.0007329285144805908,-0.005046248435974121,5.5730342864990234e-05,-0.006174012552946806,0.002846238436177373,0.00641653360798955,false
1729922321.2194529,-0.0014284253120422363,-0.0016990900039672852,0.0031214356422424316,-0.0029652463272213936,0.0008639144361950457,0.007348373997956514,false
1729922321.239077,0.004969418048858643,-0.000501096248626709,-9.924173355102539e-05,-0.000309960450977087,-0.0015184828080236912,0.003438853658735752,false
1729922321.259605,0.0012088268995285034,0.0010554194450378418,0.003967881202697754,0.008711954578757286,0.00020245183259248734,0.00058314623311162,false
1729922321.278961,-0.006521403789520264,0.003498673439025879,-0.0012122392654418945,0.0025546876713633537,0.0049570598639547825,0.0001418604515492916,false
1729922321.2988892,-0.007061406970024109,0.005920588970184326,-0.00017499923706054688,0.007843155413866043,-0.0035252412781119347,0.0004555806517601013,false
1729922321.3188071,0.008493989706039429,0.00027251243591308594,-0.00019598007202148438,0.015141928568482399,-0.010746202431619167,0.0004236227832734585,false
1729922321.33866,0.012103244662284851,-0.008347034454345703,-0.0014673471450805664,0.007138330489397049,-0.01053934171795845,0.0002324078232049942,false
1729922321.358634,4.172325134277344e-07,-0.01091468334197998,0.004018664360046387,-0.006411719135940075,0.003967029973864555,-0.0001830453984439373,false
