time,x,y,z,gx,gy,gz,hit
1729914320.392441,0.006436675786972046,0.027864396572113037,0.004643261432647705,0.04087419435381889,-0.02661634236574173,-0.018405795097351074,false
1729914320.412121,0.007090821862220764,0.002350449562072754,0.002254009246826172,0.015263713896274567,-0.05293336883187294,-0.010027224197983742,false
1729914320.431943,0.0011194199323654175,0.004853308200836182,-0.008904814720153809,-0.06883769482374191,0.012286781333386898,-0.09805747866630554,false
1729914320.4518418,-0.006412506103515625,-0.04967772960662842,0.025388479232788086,-0.06471683830022812,0.003604210214689374,3.526359796524048e-05,false
1729914320.471914,-0.021581560373306274,0.021911799907684326,-0.035869598388671875,-0.11680092662572861,0.004103352781385183,0.004608443938195705,false
1729914320.4917588,0.0034599602222442627,-0.01961517333984375,0.015153586864471436,-0.08230964094400406,-0.011748448014259338,-0.008881798945367336,false
1729914320.511876,0.017441198229789734,0.0027831196784973145,-0.00684666633605957,-0.031799666583538055,-0.020302187651395798,0.00903115514665842,false
1729914320.531704,-0.0001004636287689209,0.026093363761901855,0.02676534652709961,0.013309486210346222,-0.020016629248857498,0.011068207211792469,false
1729914320.551676,-0.014826461672782898,0.014314830303192139,0.00456845760345459,0.04983861744403839,-0.026869410648941994,0.016538605093955994,false
1729914320.5715399,-0.003600865602493286,-0.004444301128387451,-0.010146141052246094,0.016127794981002808,-0.013187087140977383,0.023447910323739052,false
1729914320.592906,-0.0019494593143463135,-0.014246463775634766,-0.003920316696166992,-0.0020497250370681286,-0.01791812665760517,0.019683266058564186,false
1729914320.611155,0.003220275044441223,-0.005250990390777588,0.00032061338424682617,0.018735334277153015,-0.016161905601620674,0.007167208939790726,false
1729914320.630883,-0.0018859505653381348,-0.0025587081909179688,0.0044972896575927734,0.0462026447057724,-0.023431269451975822,-0.0003753958735615015,false
1729914320.650878,0.00347842276096344,0.009670138359069824,0.011818230152130127,0.04698960855603218,-0.025903481990098953,-0.0018907345365732908,false
1729914320.670675,-0.0009368211030960083,0.0077364444732666016,0.007649660110473633,0.03970106691122055,-0.016056977212429047,-0.0026313597336411476,false
1729914320.6907048,0.0005341321229934692,0.0014117956161499023,-0.007404446601867676,0.027080880478024483,-0.01908046379685402,-0.01551759708672762,false
1729914320.710778,0.011865511536598206,-0.007363438606262207,-0.00682675838470459,-0.0160304456949234,-0.0039110309444367886,-0.004960293881595135,false
1729914320.730691,0.002734139561653137,-0.007794559001922607,0.009071707725524902,-0.049387335777282715,0.01081751473248005,-0.011499419808387756,false
1729914320.75079,-0.0037845969200134277,-0.01356959342956543,0.012461185455322266,-0.048932772129774094,0.014531359076499939,-0.011266127228736877,false
1729914320.770422,-0.005151569843292236,-0.0021100640296936035,0.009492278099060059,-0.0069927042350173,-0.005275501403957605,-0.009072747081518173,false
