time,x,y,z,gx,gy,gz,hit
1729924963.9519281,-0.005043983459472656,-0.017212510108947754,-0.012251496315002441,-0.02535870112478733,-0.026742082089185715,-0.02453031949698925,false
1729924963.97185,-0.019526541233062744,-0.010641932487487793,-0.016510695219039917,-0.04419653117656708,-0.006373558659106493,-0.026288805529475212,false
1729924963.991643,-0.01763814687728882,-0.013549506664276123,-0.012597501277923584,-0.055367276072502136,0.01263468712568283,-0.01790197752416134,false
1729924964.0114388,-0.012552380561828613,-0.010716736316680908,-0.01571860909461975,-0.039053283631801605,0.011356170289218426,0.0037969262339174747,false
1729924964.0312681,-0.011931002140045166,0.003880739212036133,-0.012992262840270996,-0.027664238587021828,0.006856759078800678,0.017555614933371544,false
1729924964.051221,-0.006987452507019043,-0.00889676809310913,-0.004518866539001465,-0.04071429744362831,-0.0007263921434059739,0.03060244210064411,false
1729924964.071159,0.0005304813385009766,-0.010985910892486572,0.0035776495933532715,-0.05728844180703163,-0.005490254610776901,0.025250552222132683,false
1729924964.091261,0.004093766212463379,-0.009318113327026367,0.0026336312294006348,-0.06657248735427856,-0.017249708995223045,0.009493427351117134,false
1729924964.11113,0.007324695587158203,-0.00767749547958374,-0.007647395133972168,-0.05858932062983513,-0.02461148425936699,0.0006663803942501545,false
1729924964.13092,-0.0019364356994628906,-0.0009022355079650879,-0.005360245704650879,-0.03168192133307457,-0.020405622199177742,0.0038190302439033985,false
1729924964.150871,-0.003198683261871338,0.006170213222503662,-0.004158139228820801,-0.014707807451486588,-0.024148162454366684,0.0030621602199971676,false
1729924964.170687,0.003140091896057129,0.003795325756072998,-0.0020042061805725098,0.0038307609502226114,-0.008436310105025768,0.02805805765092373,false
1729924964.1906261,-0.017405927181243896,0.0064193010330200195,-0.010768115520477295,0.020100506022572517,-0.023693494498729706,0.03391115367412567,false
1729924964.210417,-0.013280153274536133,-0.010489165782928467,-0.011119037866592407,0.025979965925216675,-0.015715928748250008,0.03668031096458435,false
1729924964.2306771,-0.01438593864440918,-0.017123103141784668,-0.009625226259231567,-0.0034345705062150955,-0.002604320179671049,0.03071269579231739,false
1729924964.250443,-0.012238264083862305,-0.028963088989257812,-0.012380719184875488,-0.06723760068416595,0.021324047818779945,0.016705533489584923,false
1729924964.270216,-0.012993276119232178,-0.034636080265045166,-0.006700187921524048,-0.1215391531586647,0.04103217273950577,0.006963957566767931,false
1729924964.290242,-0.007999539375305176,-0.02460014820098877,-0.010733067989349365,-0.11439730226993561,0.04833369329571724,-0.010176679119467735,false
1729924964.31048,-0.010666728019714355,-0.001237034797668457,-0.015608042478561401,-0.07565128058195114,0.047068558633327484,-0.013906968757510185,false
1729924964.33019,-0.009474039077758789,0.00609356164932251,-0.009579747915267944,-0.03579007461667061,0.03749369829893112,-0.0030271573923528194,false
1729924964.350144,-0.007650554180145264,0.006501913070678711,0.00022557377815246582,-0.011009286157786846,0.02038235403597355,0.00046025216579437256,false
1729924964.3703132,0.0025063157081604004,0.003736138343811035,0.0008439719676971436,-0.020008524879813194,0.009330902248620987,0.007282471749931574,false
1729924964.389906,0.008697807788848877,-0.003995656967163086,0.0017985403537750244,-0.0339127741754055,-0.01149688195437193,0.01175338588654995,false
1729924964.409811,0.012401878833770752,-0.0005028247833251953,0.0008349120616912842,-0.0219062939286232,-0.022300992161035538,0.012257255613803864,false
