time,x,y,z,gx,gy,gz,hit
1729921414.6297941,-0.012697651982307434,0.009220004081726074,0.003286421298980713,0.012671656906604767,-0.014438542537391186,-0.006603660061955452,false
1729921414.649338,-0.01660776138305664,0.012674808502197266,-0.004128217697143555,0.03535379841923714,-0.020732922479510307,-0.012585652992129326,false
1729921414.669187,-0.012297704815864563,0.014040052890777588,-0.006685078144073486,0.014366492629051208,-0.010958324186503887,0.009756937623023987,false
1729921414.689352,-0.0073250532150268555,-0.007017731666564941,-0.006945133209228516,-0.004212023690342903,-0.0032217074185609818,0.009441087022423744,false
1729921414.709029,0.004475295543670654,-0.02406829595565796,-0.006825566291809082,-0.030844740569591522,0.010175124742090702,0.007150235120207071,false
1729921414.7291079,0.010359808802604675,-0.027115583419799805,-0.0018309056758880615,-0.039770014584064484,0.019791731610894203,0.01452559232711792,false
1729921414.7490711,0.01419779658317566,-0.0044446587562561035,0.0028517544269561768,0.001660322304815054,0.0062628742307424545,0.014742907136678696,false
1729921414.7691278,0.009717032313346863,0.0063735246658325195,0.009324312210083008,0.008613265119493008,0.0011698451125994325,0.012466169893741608,false
1729921414.788903,0.0007605403661727905,0.010595262050628662,0.010421603918075562,0.018381930887699127,-0.008251686580479145,0.003143508918583393,false
1729921414.808814,-0.006511613726615906,0.013858377933502197,0.005302846431732178,0.015345202758908272,-0.008357946760952473,-0.003999887965619564,false
1729921414.8286939,-0.01568351686000824,0.011862874031066895,-0.0008956491947174072,0.001878206618130207,-0.0030570575036108494,-0.006046260707080364,false
1729921414.8488111,-0.016507402062416077,0.008035778999328613,0.0003008544445037842,-0.004158342257142067,-0.004004610236734152,-0.008503559976816177,false
1729921414.868398,-0.005847111344337463,0.003802955150604248,-0.0027076005935668945,-0.012656031176447868,0.004528757184743881,-0.008723536506295204,false
1729921414.888479,0.000994950532913208,-0.009402692317962646,-0.0065201520919799805,-0.013724226504564285,0.010222462005913258,-0.009028468281030655,false
1729921414.908585,0.008745953440666199,-0.019971907138824463,-0.0023476481437683105,-0.016409683972597122,0.007419618312269449,-0.008436447940766811,false
1729921414.928361,0.016821622848510742,-0.011353611946105957,0.0071592628955841064,-0.0012357519008219242,-0.0014389874413609505,-0.0025604492984712124,false
1729921414.9482079,0.020287632942199707,0.0035583972930908203,0.01157638430595398,0.02448365092277527,-0.013934672810137272,0.005641820374876261,false
1729921414.967973,0.008456841111183167,0.007140755653381348,0.01101025938987732,0.026535995304584503,-0.007429768331348896,0.004064430017024279,false
1729921414.9879808,-0.007013171911239624,-0.0002015233039855957,0.002728760242462158,0.007153091952204704,-0.00045128760393708944,-0.000399560434743762,false
1729921415.007833,-0.014447525143623352,-0.004211246967315674,-0.0050601959228515625,-0.013677203096449375,0.005586564540863037,-0.006573833059519529,false
1729921415.027895,-0.012829408049583435,0.0013695955276489258,-0.007321000099182129,-0.01322925928980112,0.00597864855080843,-0.0027609854005277157,false
1729921415.0475411,-0.008342638611793518,0.008243560791015625,-0.007956117391586304,0.004575113765895367,-0.008426922373473644,-0.004641443490982056,false
1729921415.0679178,-0.00039833784103393555,0.003708362579345703,-0.00033038854598999023,0.00964976754039526,-0.003690357320010662,-0.007589829154312611,false
1729921415.087604,0.0024743974208831787,-0.006480574607849121,0.0056032538414001465,0.002386413747444749,-0.00022458599414676428,-0.004552760161459446,false
1729921415.107462,0.0017520040273666382,-0.010023832321166992,0.0037812888622283936,-0.009729789569973946,0.00916884932667017,-0.004298161715269089,false
1729921415.1274219,0.0019419044256210327,-0.011866748332977295,0.0023342370986938477,-0.013744390569627285,0.012803131714463234,-0.00019662757404148579,false
1729921415.147252,0.0011510252952575684,-0.002810537815093994,-0.0003459751605987549,-0.008744305931031704,0.005314056295901537,0.004811979364603758,false
1729921415.167323,0.006402552127838135,0.008054018020629883,0.0005285441875457764,-0.0006937598809599876,-0.004271125886589289,0.006633848417550325,false
1729921415.1872349,0.005026489496231079,0.007245779037475586,0.0024025440216064453,0.003985832445323467,-0.00474636722356081,0.00881364569067955,false
1729921415.207016,-0.0001271963119506836,0.0060520172119140625,0.005835533142089844,0.006385644897818565,-0.006034205202013254,0.006798698101192713,false
1729921415.22683,-0.0007399469614028931,-0.0015925765037536621,0.005388021469116211,0.0027372287586331367,-0.0043640704825520515,0.002705685328692198,false
1729921415.246912,-0.003194361925125122,0.0007675886154174805,0.004803776741027832,0.014116991311311722,-0.0038968189619481564,-0.009138990193605423,false
1729921415.266718,-0.00543212890625,0.003267645835876465,1.6480684280395508e-05,0.01666719652712345,-0.005031525157392025,-0.011684971861541271,false
1729921415.286639,-0.00472085177898407,0.005884826183319092,-0.0009413957595825195,0.030720660462975502,-0.004780788905918598,-0.007331236265599728,false
1729921415.306474,-0.0034945160150527954,0.010065972805023193,0.0014573931694030762,0.02771410346031189,-0.0027603814378380775,-0.008036707527935505,false
1729921415.3264189,-0.0006831884384155273,-0.012110292911529541,-0.0008372664451599121,0.007151227910071611,0.0009390821796841919,-0.009227672591805458,false
1729921415.346252,-0.00015009939670562744,-0.0068146586418151855,-0.005947530269622803,0.025172457098960876,0.010815881192684174,-0.013585137203335762,false
1729921415.36626,0.0006003230810165405,-0.0014365911483764648,-0.0033306479454040527,0.01849709264934063,0.012489677406847477,-0.013703115284442902,false
1729921415.386107,-0.002075687050819397,-0.0027900338172912598,0.007048577070236206,-0.0008171787485480309,0.019369354471564293,-0.008507021702826023,false
1729921415.4062161,-0.0020633190870285034,-0.0019241571426391602,0.005109608173370361,0.01871585287153721,0.009372314438223839,0.00374165503308177,false
1729921415.425926,-0.0012976974248886108,0.005885303020477295,0.003595709800720215,0.02017168700695038,0.004938151221722364,0.007536393124610186,false
1729921415.445828,0.0004981905221939087,-0.010791182518005371,-0.001955181360244751,0.011654974892735481,0.009175773710012436,0.004850595723837614,false
1729921415.4659429,-0.0022913068532943726,-0.0029384493827819824,-0.005394607782363892,0.018698733299970627,0.005671452730894089,-0.0005998301785439253,false
1729921415.486102,-0.0026284605264663696,0.0009523630142211914,2.1666288375854492e-05,0.026428785175085068,0.01124824583530426,-0.0004301867447793484,false
1729921415.506216,-0.0074230581521987915,0.008389055728912354,0.00441509485244751,0.046643927693367004,0.006091233342885971,0.002650291658937931,false
1729921415.526031,-0.006779566407203674,0.00952160358428955,0.010739952325820923,0.03183557093143463,0.012711718678474426,-0.005953050218522549,false
1729921415.5459561,-0.0036629289388656616,-0.002792537212371826,0.008827060461044312,0.016284918412566185,0.00275382655672729,-0.012134512886404991,false
1729921415.5657039,0.009459778666496277,-0.0021254420280456543,0.0009474754333496094,0.006529760081321001,0.0029052940662950277,-0.01363120973110199,false
1729921415.585853,0.013805732131004333,-0.007297635078430176,-0.0030834972858428955,0.013283535838127136,-0.00021539811859838665,-0.017746059224009514,false
1729921415.605468,0.01975478231906891,-0.0054187774658203125,-0.003310263156890869,0.024233579635620117,-0.01267759408801794,-0.0006285922136157751,false
1729921415.6253738,0.011560812592506409,-0.009106278419494629,-0.003832876682281494,0.020222822204232216,-0.008042695000767708,0.0036580320447683334,false
1729921415.645113,-0.0002639293670654297,-0.010510861873626709,0.0002181529998779297,0.005709734745323658,-0.003785498673096299,0.0048873466439545155,false
1729921415.6649961,-0.010506033897399902,-0.005733668804168701,0.0019957423210144043,-0.004461181350052357,7.129117147997022e-05,0.011089848354458809,false
1729921415.684956,-0.011623561382293701,0.0002353191375732422,-0.0008169710636138916,-0.005416609346866608,0.0036369310691952705,0.009156927466392517,false
1729921415.704802,-0.012398585677146912,0.005882322788238525,0.0006523728370666504,0.005095457658171654,0.007676613982766867,0.007053029257804155,false
1729921415.724842,-0.006845518946647644,0.007760584354400635,0.0003012716770172119,0.009562226012349129,0.00853488314896822,0.0033158157020807266,false
1729921415.744732,-0.007725775241851807,0.003836512565612793,0.00099867582321167,0.010972064919769764,0.010761486366391182,0.007407229859381914,false
