time,x,y,z,gx,gy,gz,hit
1729923817.100759,-0.0028534233570098877,0.0007583498954772949,0.01573878526687622,-0.009417749010026455,-0.003853342728689313,-0.0020977514795958996,false
1729923817.121146,-0.0029594600200653076,0.0008324384689331055,0.017169654369354248,-0.008541226387023926,-0.0033008698374032974,0.0029577272944152355,false
1729923817.140757,-0.001318603754043579,0.0026859045028686523,0.016130000352859497,0.0015860891435295343,-0.0040712556801736355,0.002523099072277546,false
1729923817.160503,-0.004210770130157471,0.006830394268035889,0.012933045625686646,0.006190733052790165,-0.0025639734230935574,0.002867179922759533,false
1729923817.180531,-0.0022541582584381104,0.006557285785675049,0.016830921173095703,0.005926281213760376,-0.0025792201049625874,0.0020975260995328426,false
1729923817.2004008,0.00025790929794311523,-5.221366882324219e-05,0.01696336269378662,-0.00985036138445139,-0.0014333282597362995,0.004344169050455093,false
1729923817.22034,-0.0027416646480560303,0.002980530261993408,0.01482546329498291,-0.012542703188955784,-0.00115815713070333,0.004343636333942413,false
1729923817.240303,-0.0005986392498016357,0.006199777126312256,0.014911264181137085,-0.00880754366517067,-0.0006715310737490654,0.0037478869780898094,false
1729923817.26026,-0.0017260909080505371,0.007284104824066162,0.014360010623931885,-0.004559801425784826,-0.001883935066871345,0.0011009713634848595,false
1729923817.280133,-0.0001520216464996338,0.008044779300689697,0.0163811594247818,0.016866927966475487,-0.007812797091901302,0.0029691788367927074,false
1729923817.299999,-0.0012394189834594727,0.009173393249511719,0.012842297554016113,0.015222729183733463,-0.0013357899151742458,-0.0027142732869833708,false
1729923817.320149,-0.0024103522300720215,0.0019539594650268555,0.017530441284179688,-0.006086020730435848,-0.0003512193216010928,-0.00078401411883533,false
1729923817.339874,0.0004150867462158203,-0.0038725733757019043,0.014754608273506165,-0.010934989899396896,0.002084840554744005,0.0023726308718323708,false
1729923817.359692,-0.004887789487838745,0.00830996036529541,0.009476780891418457,0.019665110856294632,0.008312576450407505,-0.004440800752490759,false
1729923817.379864,-0.004700362682342529,0.012360572814941406,0.011344462633132935,0.033407554030418396,0.0054678539745509624,-0.005730569362640381,false
1729923817.3995829,0.0032320916652679443,0.004300594329833984,0.013767898082733154,0.02087247371673584,-0.005709965247660875,-0.0016985435504466295,false
1729923817.420778,0.004042714834213257,-0.005190491676330566,0.01511073112487793,-0.007246398366987705,-0.009712363593280315,-0.00025351252406835556,false
1729923817.43942,-0.000244826078414917,-0.0025398731231689453,0.01362253725528717,-0.007423460483551025,-0.002214366802945733,-0.0023622033186256886,false
1729923817.4592671,-0.006721913814544678,0.005706429481506348,0.009111255407333374,-0.005940536502748728,0.00587631668895483,-0.006076513789594173,false
1729923817.479206,-0.004200339317321777,-0.0007749199867248535,0.01076170802116394,-0.0178335290402174,0.008382949978113174,0.0008996361866593361,false
1729923817.499061,-0.0012267231941223145,-0.006650447845458984,0.010701432824134827,-0.013035349547863007,0.008731091395020485,0.0019486555829644203,false
1729923817.518924,-0.001417696475982666,0.00488513708114624,0.007091522216796875,0.007233550772070885,0.006456685718148947,0.00229353504255414,false
1729923817.538815,-0.0005742907524108887,0.004543423652648926,0.007174372673034668,0.00937686301767826,0.0003696318017318845,0.0024650422856211662,false
