time,x,y,z,gx,gy,gz,hit,accel_magnitude,gyro_magnitude,x_roll_avg,y_roll_avg,z_roll_avg,accel_magnitude_roll_avg,gx_roll_avg,gy_roll_avg,gz_roll_avg,gyro_magnitude_roll_avg
57.26383590698242,-3.4288095936175105,0.0229380600406208,-0.1217613496470813,-0.0985320409424727,2.633229100742001,2.926757300833018,True,3.431047538310972,3.938211822396833,-3.9381970587322654,0.5379345544440206,0.104467868522663,3.9883441540384497,-0.028996681916036,2.890359190498207,3.127204867243472,4.260727211689998
57.283878803253174,-3.7256202198692336,0.216295191244275,-0.0555825324848326,0.6868931455639633,2.5534587903101187,2.828147454689801,True,3.732307469966978,3.8717427616905504,-3.849591467764791,0.4384049632972928,0.0327936103595505,3.8867720766734246,0.0779537767313548,2.7545760408602957,3.019986505593811,4.10149132083334
57.30371904373169,-3.2918807855736647,-0.651008758179079,0.1434665688916144,0.6797686463170602,2.5093156873059894,2.8315501195463324,True,3.358701261804105,3.844011798964528,-3.6769768072597,0.1980966501059931,0.0089983646438755,3.7186169529642306,0.1948445968066013,2.655706022507879,2.932738308819923,3.982384863898406
57.323832988739014,-3.193167166427979,-0.8423027197369629,0.8441871142127082,0.5804789502621738,2.455196042835627,2.748730062558203,True,3.408583622009698,3.731013317754899,-3.5050031955317196,-0.1335119322864469,0.2028048954502275,3.5730945824083604,0.3419427994482074,2.5669299166977675,2.8660684120032904,3.8817607909526424
57.34362506866455,-3.1803922306406136,-1.025073231073495,0.9922171880221904,0.5826121656672921,2.355550199506178,2.5741083663536237,True,3.485708653629746,3.5375256267211475,-3.3639739992258,-0.4558302915409277,0.3605053977989189,3.4832697091443,0.4862441733736035,2.5013499641399823,2.7818586607961957,3.784501065505592
57.36338496208191,-2.971178815106598,-1.1474864705855037,1.3994698530910796,0.9599733209068924,2.227260799914907,2.440147094560324,True,3.4789574043419664,3.4404298119249273,-3.2724478435236173,-0.6899151976661525,0.6647516383465512,3.492851682350499,0.6979452457434766,2.4201563039745637,2.6845366195416567,3.68494466341121
57.38343381881714,-2.706098349426445,-1.3549040908678318,1.5672362567510312,0.2372142431293897,2.072756422596546,2.248133540645175,True,3.4080731882830655,3.067033452887739,-3.0685434694350597,-1.004155054088574,0.989315396193724,3.4280048260137166,0.6080094652565619,2.324015830431849,2.568533836732732,3.5240028016506484
57.403358936309814,-2.642214901012502,-1.613129632067887,2.122852701689677,-0.3055267266539127,1.911707724077396,2.088177721992611,True,3.75366359521723,2.8475356365853064,-2.938610292522827,-1.1965792288663355,1.3851926227533364,3.5069972926963415,0.4109503906623672,2.2044942377861303,2.419859357221988,3.324707569174804
57.42325401306152,-2.096523225681423,-2.0064006331407476,2.0672329522689625,-0.6190617022022509,1.683130619356207,1.934314043706265,True,3.5629349159696817,2.63775224246464,-2.719281504373516,-1.4293988115470924,1.6298017903645874,3.5378675514883384,0.1710422601694822,2.050081153090246,2.2569761534515997,3.1060553541167524
57.44320487976074,-1.7929940837749248,-1.6095158986258862,1.5777213978912226,-0.7026646407376139,1.5951831086166417,1.77071315494262,True,2.8800302119500776,2.484707593348887,-2.4418018750003783,-1.5462873450575707,1.7469026323383936,3.4167318631524046,-0.0860131011114989,1.8980077349123392,2.096297111169399,2.8954917474423
